location,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,human_development_index
India,1/16/2020,0,0,0,0,0,0.64
India,1/17/2020,0,0,0,0,0,0.64
India,1/18/2020,0,0,0,0,0,0.64
India,1/19/2020,0,0,0,0,0,0.64
India,1/20/2020,0,0,0,0,0,0.64
India,1/21/2020,0,0,0,0,0,0.64
India,1/22/2020,0,0,0,0,0,0.64
India,1/23/2020,0,0,0,0,0,0.64
India,1/24/2020,0,0,0,0,0,0.64
India,1/25/2020,0,0,0,0,5.56,0.64
India,1/26/2020,0,0,0,0,10.19,0.64
India,1/27/2020,0,0,0,0,10.19,0.64
India,1/28/2020,0,0,0,0,10.19,0.64
India,1/29/2020,0,0,0,0,10.19,0.64
India,1/30/2020,1,1,0,0,10.19,0.64
India,1/31/2020,1,0,0,0,10.19,0.64
India,2/1/2020,1,0,0,0,10.19,0.64
India,2/2/2020,2,1,0,0,10.19,0.64
India,2/3/2020,2,0,0,0,10.19,0.64
India,2/4/2020,3,1,0,0,10.19,0.64
India,2/5/2020,3,0,0,0,10.19,0.64
India,2/6/2020,3,0,0,0,10.19,0.64
India,2/7/2020,3,0,0,0,10.19,0.64
India,2/8/2020,3,0,0,0,10.19,0.64
India,2/9/2020,3,0,0,0,10.19,0.64
India,2/10/2020,3,0,0,0,10.19,0.64
India,2/11/2020,3,0,0,0,10.19,0.64
India,2/12/2020,3,0,0,0,10.19,0.64
India,2/13/2020,3,0,0,0,10.19,0.64
India,2/14/2020,3,0,0,0,10.19,0.64
India,2/15/2020,3,0,0,0,10.19,0.64
India,2/16/2020,3,0,0,0,10.19,0.64
India,2/17/2020,3,0,0,0,10.19,0.64
India,2/18/2020,3,0,0,0,10.19,0.64
India,2/19/2020,3,0,0,0,10.19,0.64
India,2/20/2020,3,0,0,0,10.19,0.64
India,2/21/2020,3,0,0,0,10.19,0.64
India,2/22/2020,3,0,0,0,10.19,0.64
India,2/23/2020,3,0,0,0,10.19,0.64
India,2/24/2020,3,0,0,0,10.19,0.64
India,2/25/2020,3,0,0,0,10.19,0.64
India,2/26/2020,3,0,0,0,10.19,0.64
India,2/27/2020,3,0,0,0,10.19,0.64
India,2/28/2020,3,0,0,0,10.19,0.64
India,2/29/2020,3,0,0,0,10.19,0.64
India,3/1/2020,3,0,0,0,10.19,0.64
India,3/2/2020,3,0,0,0,10.19,0.64
India,3/3/2020,5,2,0,0,10.19,0.64
India,3/4/2020,6,1,0,0,15.74,0.64
India,3/5/2020,28,22,0,0,26.85,0.64
India,3/6/2020,29,1,0,0,26.85,0.64
India,3/7/2020,31,2,0,0,26.85,0.64
India,3/8/2020,34,3,0,0,26.85,0.64
India,3/9/2020,0,0,0,0,26.85,0.64
India,3/10/2020,44,10,0,0,26.85,0.64
India,3/11/2020,50,6,0,0,26.85,0.64
India,3/12/2020,73,23,0,0,26.85,0.64
India,3/13/2020,75,2,1,1,33.33,0.64
India,3/14/2020,83,8,2,1,36.11,0.64
India,3/15/2020,90,7,2,0,38.89,0.64
India,3/16/2020,93,3,2,0,48.15,0.64
India,3/17/2020,125,32,3,1,48.15,0.64
India,3/18/2020,137,12,3,0,50,0.64
India,3/19/2020,165,28,3,0,59.72,0.64
India,3/20/2020,191,26,4,1,70.83,0.64
India,3/21/2020,231,40,4,0,76.39,0.64
India,3/22/2020,320,89,4,0,100,0.64
India,3/23/2020,439,119,7,3,86.57,0.64
India,3/24/2020,492,53,9,2,86.57,0.64
India,3/25/2020,562,70,9,0,100,0.64
India,3/26/2020,649,87,13,4,100,0.64
India,3/27/2020,724,75,17,4,100,0.64
India,3/28/2020,873,149,19,2,100,0.64
India,3/29/2020,979,106,25,6,100,0.64
India,3/30/2020,1071,92,29,4,100,0.64
India,3/31/2020,1251,180,32,3,100,0.64
India,4/1/2020,1397,146,35,3,100,0.64
India,4/2/2020,1965,568,50,15,100,0.64
India,4/3/2020,2301,336,56,6,100,0.64
India,4/4/2020,2902,601,68,12,100,0.64
India,4/5/2020,3374,472,77,9,100,0.64
India,4/6/2020,4067,693,109,32,100,0.64
India,4/7/2020,4421,354,114,5,100,0.64
India,4/8/2020,5194,773,149,35,100,0.64
India,4/9/2020,5734,540,166,17,100,0.64
India,4/10/2020,6412,678,199,33,100,0.64
India,4/11/2020,7447,1035,239,40,100,0.64
India,4/12/2020,8356,909,273,34,100,0.64
India,4/13/2020,9152,796,308,35,100,0.64
India,4/14/2020,10363,1211,339,31,100,0.64
India,4/15/2020,11438,1075,377,38,100,0.64
India,4/16/2020,12380,942,414,37,100,0.64
India,4/17/2020,13387,1007,437,23,100,0.64
India,4/18/2020,14378,991,480,43,100,0.64
India,4/19/2020,15712,1334,507,27,100,0.64
India,4/20/2020,17265,1553,543,36,96.3,0.64
India,4/21/2020,18600,1335,590,47,96.3,0.64
India,4/22/2020,19984,1384,640,50,96.3,0.64
India,4/23/2020,21393,1409,681,41,96.3,0.64
India,4/24/2020,23077,1684,718,37,96.3,0.64
India,4/25/2020,24506,1429,775,57,96.3,0.64
India,4/26/2020,26496,1990,824,49,96.3,0.64
India,4/27/2020,27892,1396,872,48,96.3,0.64
India,4/28/2020,29435,1543,934,62,96.3,0.64
India,4/29/2020,31332,1897,1007,73,96.3,0.64
India,4/30/2020,33050,1718,1074,67,96.3,0.64
India,5/1/2020,35043,1993,1147,73,96.3,0.64
India,5/2/2020,37336,2293,1218,71,96.3,0.64
India,5/3/2020,39980,2644,1301,83,96.3,0.64
India,5/4/2020,42533,2553,1373,72,81.94,0.64
India,5/5/2020,46433,3900,1568,195,81.94,0.64
India,5/6/2020,49391,2958,1694,126,81.94,0.64
India,5/7/2020,52952,3561,1783,89,81.94,0.64
India,5/8/2020,56342,3390,1886,103,81.94,0.64
India,5/9/2020,59662,3320,1981,95,81.94,0.64
India,5/10/2020,62939,3277,2109,128,81.94,0.64
India,5/11/2020,67152,4213,2206,97,81.94,0.64
India,5/12/2020,70756,3604,2293,87,81.94,0.64
India,5/13/2020,74281,3525,2415,122,81.94,0.64
India,5/14/2020,78003,3722,2549,134,81.94,0.64
India,5/15/2020,81970,3967,2649,100,81.94,0.64
India,5/16/2020,85940,3970,2752,103,81.94,0.64
India,5/17/2020,90927,4987,2872,120,81.94,0.64
India,5/18/2020,96169,5242,3029,157,79.17,0.64
India,5/19/2020,101139,4970,3163,134,79.17,0.64
India,5/20/2020,106750,5611,3303,140,79.17,0.64
India,5/21/2020,112359,5609,3435,132,79.17,0.64
India,5/22/2020,118447,6088,3583,148,79.17,0.64
India,5/23/2020,125101,6654,3720,137,79.17,0.64
India,5/24/2020,131868,6767,3867,147,79.17,0.64
India,5/25/2020,138845,6977,4021,154,79.17,0.64
India,5/26/2020,145380,6535,4167,146,79.17,0.64
India,5/27/2020,151767,6387,4337,170,79.17,0.64
India,5/28/2020,158333,6566,4531,194,79.17,0.64
India,5/29/2020,165799,7466,4706,175,79.17,0.64
India,5/30/2020,173763,7964,4971,265,79.17,0.64
India,5/31/2020,182143,8380,5164,193,79.17,0.64
India,6/1/2020,190535,8392,5394,230,75.46,0.64
India,6/2/2020,198706,8171,5598,204,75.46,0.64
India,6/3/2020,207615,8909,5815,217,75.46,0.64
India,6/4/2020,216919,9304,6075,260,75.46,0.64
India,6/5/2020,226770,9851,6348,273,75.46,0.64
India,6/6/2020,236657,9887,6642,294,75.46,0.64
India,6/7/2020,246628,9971,6929,287,75.46,0.64
India,6/8/2020,256611,9983,7135,206,75.46,0.64
India,6/9/2020,266598,9987,7466,331,76.85,0.64
India,6/10/2020,276583,9985,7745,279,76.85,0.64
India,6/11/2020,286579,9996,8102,357,76.85,0.64
India,6/12/2020,297535,10956,8498,396,76.85,0.64
India,6/13/2020,308993,11458,8884,386,76.85,0.64
India,6/14/2020,320922,11929,9195,311,76.85,0.64
India,6/15/2020,332424,11502,9520,325,76.85,0.64
India,6/16/2020,343091,10667,9900,380,76.85,0.64
India,6/17/2020,354065,10974,11903,2003,76.85,0.64
India,6/18/2020,366946,12881,12237,334,76.39,0.64
India,6/19/2020,380532,13586,12573,336,76.39,0.64
India,6/20/2020,395048,14516,12948,375,76.39,0.64
India,6/21/2020,410461,15413,13254,306,76.39,0.64
India,6/22/2020,425282,14821,13699,445,76.39,0.64
India,6/23/2020,440215,14933,14011,312,76.39,0.64
India,6/24/2020,456183,15968,14476,465,76.39,0.64
India,6/25/2020,473105,16922,14894,418,76.39,0.64
India,6/26/2020,490401,17296,15301,407,76.39,0.64
India,6/27/2020,508953,18552,15685,384,76.39,0.64
India,6/28/2020,528859,19906,16095,410,76.39,0.64
India,6/29/2020,548318,19459,16475,380,76.39,0.64
India,6/30/2020,566840,18522,16893,418,76.39,0.64
India,7/1/2020,585493,18653,17400,507,74.07,0.64
India,7/2/2020,604641,19148,17834,434,74.07,0.64
India,7/3/2020,625544,20903,18213,379,74.07,0.64
India,7/4/2020,648315,22771,18655,442,74.07,0.64
India,7/5/2020,673165,24850,19268,613,74.07,0.64
India,7/6/2020,697413,24248,19693,425,74.07,0.64
India,7/7/2020,719665,22252,20160,467,74.07,0.64
India,7/8/2020,742417,22752,20642,482,74.07,0.64
India,7/9/2020,767296,24879,21129,487,74.07,0.64
India,7/10/2020,793802,26506,21604,475,77.78,0.64
India,7/11/2020,820916,27114,22123,519,77.78,0.64
India,7/12/2020,849553,28637,22674,551,77.78,0.64
India,7/13/2020,878254,28701,23174,500,77.78,0.64
India,7/14/2020,906752,28498,23727,553,77.78,0.64
India,7/15/2020,936181,29429,24309,582,77.78,0.64
India,7/16/2020,968876,32695,24915,606,77.78,0.64
India,7/17/2020,1003832,34956,25602,687,77.78,0.64
India,7/18/2020,1038716,34884,26273,671,77.78,0.64
India,7/19/2020,1077618,38902,26816,543,77.78,0.64
India,7/20/2020,1118043,40425,27497,681,77.78,0.64
India,7/21/2020,1155191,37148,28084,587,77.78,0.64
India,7/22/2020,1192915,37724,28732,648,77.78,0.64
India,7/23/2020,1238635,45720,29861,1129,77.78,0.64
India,7/24/2020,1287945,49310,30601,740,77.78,0.64
India,7/25/2020,1336861,48916,31358,757,77.78,0.64
India,7/26/2020,1385522,48661,32063,705,77.78,0.64
India,7/27/2020,1435453,49931,32771,708,77.78,0.64
India,7/28/2020,1483156,47703,33425,654,77.78,0.64
India,7/29/2020,1531669,48513,34193,768,77.78,0.64
India,7/30/2020,1583792,52123,34968,775,77.78,0.64
India,7/31/2020,1638870,55078,35747,779,77.78,0.64
India,8/1/2020,1695988,57118,36511,764,79.63,0.64
India,8/2/2020,1750723,54735,37364,853,79.63,0.64
India,8/3/2020,1803695,52972,38135,771,79.63,0.64
India,8/4/2020,1855745,52050,38938,803,79.63,0.64
India,8/5/2020,1908254,52509,39795,857,79.63,0.64
India,8/6/2020,1964536,56282,40699,904,79.63,0.64
India,8/7/2020,2027074,62538,41585,886,79.63,0.64
India,8/8/2020,2088611,61537,42518,933,79.63,0.64
India,8/9/2020,2153010,64399,43379,861,79.63,0.64
India,8/10/2020,2215074,62064,44386,1007,79.63,0.64
India,8/11/2020,2268675,53601,45257,871,79.63,0.64
India,8/12/2020,2329638,60963,46091,834,79.63,0.64
India,8/13/2020,2396637,66999,47033,942,79.63,0.64
India,8/14/2020,2461190,64553,48040,1007,79.63,0.64
India,8/15/2020,2526192,65002,49036,996,79.63,0.64
India,8/16/2020,2589682,63490,49980,944,79.63,0.64
India,8/17/2020,2647663,57981,50921,941,79.63,0.64
India,8/18/2020,2702742,55079,51797,876,79.63,0.64
India,8/19/2020,2767273,64531,52889,1092,79.63,0.64
India,8/20/2020,2836925,69652,53866,977,79.63,0.64
India,8/21/2020,2905823,68898,54849,983,79.63,0.64
India,8/22/2020,2975701,69878,55794,945,79.63,0.64
India,8/23/2020,3044940,69239,56706,912,79.63,0.64
India,8/24/2020,3106348,61408,57542,836,79.63,0.64
India,8/25/2020,3167323,60975,58390,848,79.63,0.64
India,8/26/2020,3234474,67151,59449,1059,79.63,0.64
India,8/27/2020,3310234,75760,60472,1023,79.63,0.64
India,8/28/2020,3387500,77266,61529,1057,79.63,0.64
India,8/29/2020,3463972,76472,62550,1021,81.02,0.64
India,8/30/2020,3542733,78761,63498,948,81.02,0.64
India,8/31/2020,3621245,78512,64469,971,81.02,0.64
India,9/1/2020,3691166,69921,65228,759,81.02,0.64
India,9/2/2020,3769523,78357,66333,1105,81.02,0.64
India,9/3/2020,3853406,83883,67376,1043,81.02,0.64
India,9/4/2020,3936747,83341,68472,1096,81.02,0.64
India,9/5/2020,4023179,86432,69561,1089,81.02,0.64
India,9/6/2020,4113811,90632,70626,1065,81.02,0.64
India,9/7/2020,4204613,90802,71642,1016,81.02,0.64
India,9/8/2020,4280422,75809,72775,1133,81.02,0.64
India,9/9/2020,4370128,89706,73890,1115,81.02,0.64
India,9/10/2020,4465863,95735,75062,1172,81.02,0.64
India,9/11/2020,4562414,96551,76271,1209,81.02,0.64
India,9/12/2020,4659984,97570,77472,1201,81.02,0.64
India,9/13/2020,4754356,94372,78586,1114,81.02,0.64
India,9/14/2020,4846427,92071,79722,1136,81.02,0.64
India,9/15/2020,4930236,83809,80776,1054,81.02,0.64
India,9/16/2020,5020359,90123,82066,1290,81.02,0.64
India,9/17/2020,5118253,97894,83198,1132,81.02,0.64
India,9/18/2020,5214677,96424,84372,1174,81.02,0.64
India,9/19/2020,5308014,93337,85619,1247,81.02,0.64
India,9/20/2020,5400619,92605,86752,1133,81.02,0.64
India,9/21/2020,5487580,86961,87882,1130,75.46,0.64
India,9/22/2020,5562663,75083,88935,1053,75.46,0.64
India,9/23/2020,5646010,83347,90020,1085,75.46,0.64
India,9/24/2020,5732518,86508,91149,1129,75.46,0.64
India,9/25/2020,5818570,86052,92290,1141,75.46,0.64
India,9/26/2020,5903932,85362,93379,1089,75.46,0.64
India,9/27/2020,5992532,88600,94503,1124,75.46,0.64
India,9/28/2020,6074702,82170,95542,1039,75.46,0.64
India,9/29/2020,6145291,70589,96318,776,75.46,0.64
India,9/30/2020,6225763,80472,97497,1179,73.61,0.64
India,10/1/2020,6312584,86821,98678,1181,73.61,0.64
India,10/2/2020,6394068,81484,99773,1095,73.61,0.64
India,10/3/2020,6473544,79476,100842,1069,73.61,0.64
India,10/4/2020,6549373,75829,101782,940,73.61,0.64
India,10/5/2020,6623815,74442,102685,903,73.61,0.64
India,10/6/2020,6685082,61267,103569,884,73.61,0.64
India,10/7/2020,6757131,72049,104555,986,73.61,0.64
India,10/8/2020,6835655,78524,105526,971,73.61,0.64
India,10/9/2020,6906151,70496,106490,964,73.61,0.64
India,10/10/2020,6979423,73272,107416,926,73.61,0.64
India,10/11/2020,7053806,74383,108334,918,73.61,0.64
India,10/12/2020,7120538,66732,109150,816,73.61,0.64
India,10/13/2020,7175880,55342,109856,706,73.61,0.64
India,10/14/2020,7239389,63509,110586,730,73.61,0.64
India,10/15/2020,7307097,67708,111266,680,64.35,0.64
India,10/16/2020,7370468,63371,112161,895,64.35,0.64
India,10/17/2020,7432680,62212,112998,837,64.35,0.64
India,10/18/2020,7494551,61871,114031,1033,64.35,0.64
India,10/19/2020,7550273,55722,114610,579,64.35,0.64
India,10/20/2020,7597063,46790,115197,587,64.35,0.64
India,10/21/2020,7651107,54044,115914,717,64.35,0.64
India,10/22/2020,7706946,55839,116616,702,64.35,0.64
India,10/23/2020,7761312,54366,117306,690,64.35,0.64
India,10/24/2020,7814682,53370,117956,650,64.35,0.64
India,10/25/2020,7864811,50129,118534,578,64.35,0.64
India,10/26/2020,7909959,45148,119014,480,64.35,0.64
India,10/27/2020,7946429,36470,119502,488,61.57,0.64
India,10/28/2020,7990322,43893,120010,508,61.57,0.64
India,10/29/2020,8040203,49881,120527,517,61.57,0.64
India,10/30/2020,8088851,48648,121090,563,61.57,0.64
India,10/31/2020,8137119,48268,121641,551,0,0.64
Japan,12/31/2019,0,0,0,0,0,0.909
Japan,1/1/2020,0,0,0,0,0,0.909
Japan,1/2/2020,0,0,0,0,0,0.909
Japan,1/3/2020,0,0,0,0,0,0.909
Japan,1/4/2020,0,0,0,0,0,0.909
Japan,1/5/2020,0,0,0,0,0,0.909
Japan,1/6/2020,0,0,0,0,0,0.909
Japan,1/7/2020,0,0,0,0,2.78,0.909
Japan,1/8/2020,0,0,0,0,2.78,0.909
Japan,1/9/2020,0,0,0,0,2.78,0.909
Japan,1/10/2020,0,0,0,0,2.78,0.909
Japan,1/11/2020,0,0,0,0,2.78,0.909
Japan,1/12/2020,0,0,0,0,2.78,0.909
Japan,1/13/2020,0,0,0,0,2.78,0.909
Japan,1/14/2020,0,0,0,0,2.78,0.909
Japan,1/15/2020,1,1,0,0,2.78,0.909
Japan,1/16/2020,1,0,0,0,2.78,0.909
Japan,1/17/2020,1,0,0,0,2.78,0.909
Japan,1/18/2020,1,0,0,0,2.78,0.909
Japan,1/19/2020,1,0,0,0,2.78,0.909
Japan,1/20/2020,1,0,0,0,2.78,0.909
Japan,1/21/2020,1,0,0,0,2.78,0.909
Japan,1/22/2020,1,0,0,0,2.78,0.909
Japan,1/23/2020,1,0,0,0,2.78,0.909
Japan,1/24/2020,2,1,0,0,2.78,0.909
Japan,1/25/2020,2,0,0,0,2.78,0.909
Japan,1/26/2020,3,1,0,0,2.78,0.909
Japan,1/27/2020,3,0,0,0,2.78,0.909
Japan,1/28/2020,4,1,0,0,2.78,0.909
Japan,1/29/2020,7,3,0,0,2.78,0.909
Japan,1/30/2020,11,4,0,0,2.78,0.909
Japan,1/31/2020,14,3,0,0,2.78,0.909
Japan,2/1/2020,15,1,0,0,8.33,0.909
Japan,2/2/2020,19,4,0,0,8.33,0.909
Japan,2/3/2020,20,1,0,0,8.33,0.909
Japan,2/4/2020,20,0,0,0,19.44,0.909
Japan,2/5/2020,25,5,0,0,19.44,0.909
Japan,2/6/2020,25,0,0,0,19.44,0.909
Japan,2/7/2020,25,0,0,0,19.44,0.909
Japan,2/8/2020,25,0,0,0,19.44,0.909
Japan,2/9/2020,25,0,0,0,19.44,0.909
Japan,2/10/2020,25,0,0,0,19.44,0.909
Japan,2/11/2020,25,0,0,0,19.44,0.909
Japan,2/12/2020,25,0,0,0,19.44,0.909
Japan,2/13/2020,29,4,1,1,19.44,0.909
Japan,2/14/2020,30,1,1,0,19.44,0.909
Japan,2/15/2020,38,8,1,0,19.44,0.909
Japan,2/16/2020,52,14,1,0,19.44,0.909
Japan,2/17/2020,59,7,1,0,19.44,0.909
Japan,2/18/2020,59,0,1,0,19.44,0.909
Japan,2/19/2020,66,7,1,0,19.44,0.909
Japan,2/20/2020,84,18,1,0,25,0.909
Japan,2/21/2020,93,9,1,0,25,0.909
Japan,2/22/2020,105,12,1,0,25,0.909
Japan,2/23/2020,132,27,1,0,25,0.909
Japan,2/24/2020,144,12,1,0,25,0.909
Japan,2/25/2020,144,0,1,0,34.26,0.909
Japan,2/26/2020,164,20,1,0,34.26,0.909
Japan,2/27/2020,186,22,3,2,34.26,0.909
Japan,2/28/2020,210,24,3,0,34.26,0.909
Japan,2/29/2020,230,20,3,0,34.26,0.909
Japan,3/1/2020,239,9,5,2,34.26,0.909
Japan,3/2/2020,254,15,6,1,43.52,0.909
Japan,3/3/2020,254,0,6,0,43.52,0.909
Japan,3/4/2020,268,14,6,0,43.52,0.909
Japan,3/5/2020,317,49,6,0,43.52,0.909
Japan,3/6/2020,349,32,6,0,43.52,0.909
Japan,3/7/2020,408,59,6,0,43.52,0.909
Japan,3/8/2020,455,47,6,0,43.52,0.909
Japan,3/9/2020,488,33,7,1,40.74,0.909
Japan,3/10/2020,514,26,9,2,40.74,0.909
Japan,3/11/2020,568,54,12,3,40.74,0.909
Japan,3/12/2020,619,51,15,3,40.74,0.909
Japan,3/13/2020,675,56,19,4,40.74,0.909
Japan,3/14/2020,737,62,21,2,40.74,0.909
Japan,3/15/2020,780,43,22,1,40.74,0.909
Japan,3/16/2020,814,34,24,2,40.74,0.909
Japan,3/17/2020,824,10,28,4,40.74,0.909
Japan,3/18/2020,829,5,28,0,40.74,0.909
Japan,3/19/2020,873,44,29,1,40.74,0.909
Japan,3/20/2020,950,77,33,4,40.74,0.909
Japan,3/21/2020,1007,57,35,2,40.74,0.909
Japan,3/22/2020,1046,39,36,1,40.74,0.909
Japan,3/23/2020,1089,43,41,5,40.74,0.909
Japan,3/24/2020,1128,39,42,1,40.74,0.909
Japan,3/25/2020,1193,65,43,1,40.74,0.909
Japan,3/26/2020,1268,75,45,2,40.74,0.909
Japan,3/27/2020,1364,96,46,1,40.74,0.909
Japan,3/28/2020,1499,135,49,3,40.74,0.909
Japan,3/29/2020,1693,194,52,3,40.74,0.909
Japan,3/30/2020,1866,173,54,2,40.74,0.909
Japan,3/31/2020,1953,87,56,2,40.74,0.909
Japan,4/1/2020,1953,0,56,0,40.74,0.909
Japan,4/2/2020,2178,225,57,1,40.74,0.909
Japan,4/3/2020,2617,439,63,6,43.52,0.909
Japan,4/4/2020,2935,318,69,6,43.52,0.909
Japan,4/5/2020,3271,336,70,1,43.52,0.909
Japan,4/6/2020,3654,383,73,3,43.52,0.909
Japan,4/7/2020,3906,252,80,7,45.37,0.909
Japan,4/8/2020,4257,351,81,1,45.37,0.909
Japan,4/9/2020,4768,511,85,4,45.37,0.909
Japan,4/10/2020,5347,579,88,3,45.37,0.909
Japan,4/11/2020,6005,658,94,6,45.37,0.909
Japan,4/12/2020,6748,743,98,4,45.37,0.909
Japan,4/13/2020,7255,507,102,4,45.37,0.909
Japan,4/14/2020,7645,390,109,7,45.37,0.909
Japan,4/15/2020,8100,455,119,10,45.37,0.909
Japan,4/16/2020,8582,482,136,17,47.22,0.909
Japan,4/17/2020,9167,585,148,12,47.22,0.909
Japan,4/18/2020,9795,628,154,6,47.22,0.909
Japan,4/19/2020,10361,566,161,7,47.22,0.909
Japan,4/20/2020,10751,390,171,10,47.22,0.909
Japan,4/21/2020,11118,367,186,15,47.22,0.909
Japan,4/22/2020,11496,378,186,0,47.22,0.909
Japan,4/23/2020,11772,276,287,101,47.22,0.909
Japan,4/24/2020,12240,468,317,30,47.22,0.909
Japan,4/25/2020,12892,652,334,17,47.22,0.909
Japan,4/26/2020,13182,290,348,14,47.22,0.909
Japan,4/27/2020,13385,203,351,3,47.22,0.909
Japan,4/28/2020,13576,191,376,25,47.22,0.909
Japan,4/29/2020,13852,276,389,13,47.22,0.909
Japan,4/30/2020,14088,236,415,26,47.22,0.909
Japan,5/1/2020,14281,193,432,17,47.22,0.909
Japan,5/2/2020,14544,263,458,26,47.22,0.909
Japan,5/3/2020,14839,295,492,34,47.22,0.909
Japan,5/4/2020,15057,218,510,18,47.22,0.909
Japan,5/5/2020,15231,174,521,11,47.22,0.909
Japan,5/6/2020,15354,123,543,22,47.22,0.909
Japan,5/7/2020,15463,109,551,8,47.22,0.909
Japan,5/8/2020,15547,84,557,6,47.22,0.909
Japan,5/9/2020,15628,81,601,44,47.22,0.909
Japan,5/10/2020,15747,119,613,12,47.22,0.909
Japan,5/11/2020,15798,51,621,8,47.22,0.909
Japan,5/12/2020,15874,76,643,22,47.22,0.909
Japan,5/13/2020,16024,150,668,25,47.22,0.909
Japan,5/14/2020,16079,55,687,19,40.74,0.909
Japan,5/15/2020,16193,114,710,23,40.74,0.909
Japan,5/16/2020,16237,44,725,15,40.74,0.909
Japan,5/17/2020,16285,48,744,19,40.74,0.909
Japan,5/18/2020,16305,20,749,5,40.74,0.909
Japan,5/19/2020,16365,60,763,14,40.74,0.909
Japan,5/20/2020,16385,20,771,8,40.74,0.909
Japan,5/21/2020,16424,39,777,6,40.74,0.909
Japan,5/22/2020,16513,89,796,19,40.74,0.909
Japan,5/23/2020,16536,23,808,12,40.74,0.909
Japan,5/24/2020,16550,14,820,12,40.74,0.909
Japan,5/25/2020,16581,31,830,10,31.48,0.909
Japan,5/26/2020,16623,42,846,16,34.26,0.909
Japan,5/27/2020,16651,28,858,12,34.26,0.909
Japan,5/28/2020,16651,0,858,0,34.26,0.909
Japan,5/29/2020,16719,68,874,16,34.26,0.909
Japan,5/30/2020,16804,85,886,12,34.26,0.909
Japan,5/31/2020,16851,47,891,5,34.26,0.909
Japan,6/1/2020,16884,33,892,1,26.85,0.909
Japan,6/2/2020,16930,46,894,2,26.85,0.909
Japan,6/3/2020,16986,56,900,6,26.85,0.909
Japan,6/4/2020,17018,32,903,3,26.85,0.909
Japan,6/5/2020,17064,46,907,4,26.85,0.909
Japan,6/6/2020,17103,39,914,7,26.85,0.909
Japan,6/7/2020,17141,38,916,2,26.85,0.909
Japan,6/8/2020,17174,33,916,0,26.85,0.909
Japan,6/9/2020,17210,36,916,0,26.85,0.909
Japan,6/10/2020,17251,41,919,3,26.85,0.909
Japan,6/11/2020,17292,41,920,1,26.85,0.909
Japan,6/12/2020,17332,40,922,2,26.85,0.909
Japan,6/13/2020,17382,50,924,2,26.85,0.909
Japan,6/14/2020,17429,47,925,1,26.85,0.909
Japan,6/15/2020,17502,73,925,0,26.85,0.909
Japan,6/16/2020,17587,85,927,2,26.85,0.909
Japan,6/17/2020,17628,41,931,4,26.85,0.909
Japan,6/18/2020,17668,40,935,4,26.85,0.909
Japan,6/19/2020,17740,72,935,0,26.85,0.909
Japan,6/20/2020,17799,59,952,17,26.85,0.909
Japan,6/21/2020,17799,0,952,0,24.07,0.909
Japan,6/22/2020,17916,117,953,1,24.07,0.909
Japan,6/23/2020,17968,52,955,2,24.07,0.909
Japan,6/24/2020,18027,59,963,8,24.07,0.909
Japan,6/25/2020,18110,83,968,5,24.07,0.909
Japan,6/26/2020,18197,87,969,1,24.07,0.909
Japan,6/27/2020,18297,100,971,2,24.07,0.909
Japan,6/28/2020,18390,93,971,0,24.07,0.909
Japan,6/29/2020,18476,86,972,1,24.07,0.909
Japan,6/30/2020,18593,117,972,0,24.07,0.909
Japan,7/1/2020,18723,130,974,2,24.07,0.909
Japan,7/2/2020,18874,151,975,1,24.07,0.909
Japan,7/3/2020,19068,194,976,1,24.07,0.909
Japan,7/4/2020,19282,214,977,1,24.07,0.909
Japan,7/5/2020,19522,240,977,0,24.07,0.909
Japan,7/6/2020,19775,253,977,0,24.07,0.909
Japan,7/7/2020,19981,206,978,1,24.07,0.909
Japan,7/8/2020,20174,193,980,2,24.07,0.909
Japan,7/9/2020,20371,197,981,1,24.07,0.909
Japan,7/10/2020,20719,348,982,1,24.07,0.909
Japan,7/11/2020,21129,410,982,0,24.07,0.909
Japan,7/12/2020,21502,373,982,0,24.07,0.909
Japan,7/13/2020,21868,366,982,0,24.07,0.909
Japan,7/14/2020,22220,352,982,0,24.07,0.909
Japan,7/15/2020,22508,288,984,2,24.07,0.909
Japan,7/16/2020,22890,382,985,1,24.07,0.909
Japan,7/17/2020,23473,583,985,0,24.07,0.909
Japan,7/18/2020,24132,659,985,0,24.07,0.909
Japan,7/19/2020,24642,510,985,0,24.07,0.909
Japan,7/20/2020,25096,454,985,0,24.07,0.909
Japan,7/21/2020,25736,640,988,3,24.07,0.909
Japan,7/22/2020,26303,567,989,1,24.07,0.909
Japan,7/23/2020,27029,726,990,1,28.7,0.909
Japan,7/24/2020,27956,927,992,2,28.7,0.909
Japan,7/25/2020,28786,830,993,1,28.7,0.909
Japan,7/26/2020,29382,596,996,3,32.41,0.909
Japan,7/27/2020,29989,607,996,0,32.41,0.909
Japan,7/28/2020,29989,0,996,0,32.41,0.909
Japan,7/29/2020,31333,1344,1000,4,32.41,0.909
Japan,7/30/2020,32459,1126,1003,3,32.41,0.909
Japan,7/31/2020,33774,1315,1005,2,32.41,0.909
Japan,8/1/2020,34372,598,1006,1,32.41,0.909
Japan,8/2/2020,36081,1709,1010,4,32.41,0.909
Japan,8/3/2020,38072,1991,1011,1,32.41,0.909
Japan,8/4/2020,39858,1786,1016,5,32.41,0.909
